timestamp,run,port,mac,event_type,value,weight,ratio
2026-04-25T11:57:08.463125,1,/dev/ttyUSB3,54:43:b2:e6:50:40,INIT,37.000,1.000,
2026-04-25T11:57:09.385936,1,/dev/ttyUSB2,c8:f0:9e:2b:e1:50,INIT,47.000,1.000,
2026-04-25T11:57:10.155746,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,INIT,100.000,1.000,
2026-04-25T11:57:10.325998,1,/dev/ttyUSB1,3c:e9:0e:08:ec:80,INIT,12.000,1.000,
2026-04-25T11:57:28.453090,1,/dev/ttyUSB3,54:43:b2:e6:50:40,STATUS,18.50000,0.50000,37.00000
2026-04-25T11:57:29.344226,1,/dev/ttyUSB3,54:43:b2:e6:50:40,STATUS,9.25000,0.25000,37.00000
2026-04-25T11:57:29.378999,1,/dev/ttyUSB2,c8:f0:9e:2b:e1:50,STATUS,28.12500,0.62500,45.00000
2026-04-25T11:57:30.139877,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,STATUS,50.00000,0.50000,100.00000
2026-04-25T11:57:30.277378,1,/dev/ttyUSB2,c8:f0:9e:2b:e1:50,STATUS,14.06250,0.31250,45.00000
2026-04-25T11:57:30.319912,1,/dev/ttyUSB1,3c:e9:0e:08:ec:80,STATUS,20.06250,0.81250,24.69231
2026-04-25T11:57:30.332986,1,/dev/ttyUSB3,54:43:b2:e6:50:40,STATUS,29.62500,0.37500,79.00000
2026-04-25T11:57:31.138985,1,/dev/ttyUSB1,3c:e9:0e:08:ec:80,STATUS,10.03125,0.40625,24.69231
2026-04-25T11:57:31.207521,1,/dev/ttyUSB2,c8:f0:9e:2b:e1:50,STATUS,17.06250,0.56250,30.33333
2026-04-25T11:57:31.233240,1,/dev/ttyUSB3,54:43:b2:e6:50:40,STATUS,14.81250,0.18750,79.00000
2026-04-25T11:57:31.308843,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,STATUS,30.01562,0.45312,66.24138
2026-04-25T11:57:31.998963,1,/dev/ttyUSB1,3c:e9:0e:08:ec:80,STATUS,5.01562,0.20312,24.69231
2026-04-25T11:57:32.229280,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,STATUS,15.00781,0.22656,66.24138
2026-04-25T11:57:32.287177,1,/dev/ttyUSB2,c8:f0:9e:2b:e1:50,STATUS,23.44141,0.48828,48.00800
2026-04-25T11:57:32.372479,1,/dev/ttyUSB3,54:43:b2:e6:50:40,STATUS,9.91406,0.19531,50.76000
2026-04-25T11:57:32.998907,1,/dev/ttyUSB1,3c:e9:0e:08:ec:80,STATUS,2.50781,0.10156,24.69231
2026-04-25T11:57:33.207512,1,/dev/ttyUSB2,c8:f0:9e:2b:e1:50,STATUS,16.67773,0.34180,48.79428
2026-04-25T11:57:33.388916,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,STATUS,8.75781,0.16406,53.38095
2026-04-25T11:57:33.412507,1,/dev/ttyUSB3,54:43:b2:e6:50:40,STATUS,9.33594,0.17969,51.95652
2026-04-25T11:57:34.079057,1,/dev/ttyUSB1,3c:e9:0e:08:ec:80,STATUS,1.25391,0.05078,24.69231
2026-04-25T11:57:34.287118,1,/dev/ttyUSB2,c8:f0:9e:2b:e1:50,STATUS,8.33887,0.17090,48.79428
2026-04-25T11:57:34.312952,1,/dev/ttyUSB3,54:43:b2:e6:50:40,STATUS,4.66797,0.08984,51.95652
2026-04-25T11:57:34.568066,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,STATUS,5.00586,0.10742,46.60000
2026-04-25T11:57:35.168804,1,/dev/ttyUSB1,3c:e9:0e:08:ec:80,STATUS,2.96094,0.07031,42.11111
