Timestamp,Run,Packet_Loss_Pct,True_Mean,Est_Mean,MRE_Percent,Acceptable,Avg_Traffic,Elapsed_s
2026-04-25T11:57:58.761723,1,0.4,49.0,47.082480000000004,3.913306122448975,True,29.5,48.03703236579895
2026-04-25T11:58:56.596806,2,0.4,23.5,21.9335375,6.665797872340426,False,28.0,46.030595541000366
2026-04-25T11:59:50.390873,3,0.4,42.0,59.34267749999999,41.29208928571428,False,24.0,41.027708768844604
2026-04-25T12:00:45.686508,4,0.4,35.75,38.2239825,6.92023076923077,False,25.5,43.02989411354065
2026-04-25T12:01:38.116145,5,0.4,60.25,64.934585,7.7752448132780065,False,22.5,41.024486780166626
2026-04-25T12:02:28.542283,6,0.4,44.5,39.9852325,10.14554494382022,False,20.75,39.02692270278931
2026-04-25T12:03:22.622286,7,0.4,48.25,47.15803,2.263150259067357,True,24.75,43.02908730506897
2026-04-25T12:04:13.460292,8,0.4,74.75,72.5272475,2.9735819397993293,True,20.25,38.02132296562195
2026-04-25T12:05:01.788935,9,0.4,35.0,34.09846,2.575828571428568,True,18.5,37.023706674575806
2026-04-25T12:05:52.624268,10,0.4,61.75,56.25924,8.891919028340084,False,20.75,39.02573561668396
2026-04-25T12:06:44.057185,11,0.4,64.75,70.91648,9.523521235521235,False,22.25,40.02666449546814
2026-04-25T12:07:36.142428,12,0.4,54.5,48.671415,10.694651376146787,False,23.0,41.025060415267944
2026-04-25T12:08:30.819520,13,0.4,28.0,27.647347500000002,1.2594732142857128,True,25.0,43.01661515235901
2026-04-25T12:09:30.047400,14,0.4,43.75,33.0943025,24.355879999999996,False,30.0,48.02210187911987
2026-04-25T12:10:22.459117,15,0.4,54.25,47.03631,13.297124423963133,False,23.25,40.01643180847168
2026-04-25T12:11:16.871271,16,0.4,53.75,54.1462675,0.7372418604651171,True,25.25,43.01973867416382
2026-04-25T12:12:08.940639,17,0.4,64.5,71.83863500000001,11.377728682170543,False,22.5,41.02017951011658
2026-04-25T12:12:59.562352,18,0.4,58.75,57.8041425,1.6099702127659616,True,20.25,39.01317596435547
2026-04-25T12:13:59.585759,19,0.4,50.25,43.327799999999996,13.775522388059702,False,30.75,49.02445578575134
2026-04-25T12:14:52.991427,20,0.4,39.25,42.265195,7.682025477707007,False,23.75,42.01577115058899
