timestamp,run,port,mac,event_type,value,weight,ratio
2026-04-27T14:51:49.070762,1,/dev/ttyUSB4,54:43:b2:e6:50:40,INIT,89.000,1.000,
2026-04-27T14:51:49.691686,1,/dev/ttyUSB3,c8:f0:9e:2b:e1:50,INIT,47.000,1.000,
2026-04-27T14:51:50.806403,1,/dev/ttyUSB1,c8:f0:9e:2c:10:70,INIT,22.000,1.000,
2026-04-27T14:51:50.993003,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,INIT,27.000,1.000,
2026-04-27T14:52:09.065343,1,/dev/ttyUSB4,54:43:b2:e6:50:40,STATUS,44.50000,0.50000,89.00000
2026-04-27T14:52:09.685709,1,/dev/ttyUSB3,c8:f0:9e:2b:e1:50,STATUS,23.50000,0.50000,47.00000
2026-04-27T14:52:10.014634,1,/dev/ttyUSB4,54:43:b2:e6:50:40,STATUS,34.00000,0.50000,68.00000
2026-04-27T14:52:10.554988,1,/dev/ttyUSB3,c8:f0:9e:2b:e1:50,STATUS,28.75000,0.50000,57.50000
2026-04-27T14:52:10.798233,1,/dev/ttyUSB1,c8:f0:9e:2c:10:70,STATUS,25.37500,0.75000,33.83333
2026-04-27T14:52:10.894480,1,/dev/ttyUSB4,54:43:b2:e6:50:40,STATUS,17.00000,0.25000,68.00000
2026-04-27T14:52:10.985931,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,35.75000,0.75000,47.66667
2026-04-27T14:52:11.575021,1,/dev/ttyUSB3,c8:f0:9e:2b:e1:50,STATUS,22.87500,0.37500,61.00000
2026-04-27T14:52:11.639001,1,/dev/ttyUSB1,c8:f0:9e:2c:10:70,STATUS,30.56250,0.75000,40.75000
2026-04-27T14:52:11.905334,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,45.84375,1.12500,40.75000
2026-04-27T14:52:11.964593,1,/dev/ttyUSB4,54:43:b2:e6:50:40,STATUS,19.93750,0.31250,63.80000
2026-04-27T14:52:12.578404,1,/dev/ttyUSB1,c8:f0:9e:2c:10:70,STATUS,15.28125,0.37500,40.75000
2026-04-27T14:52:12.665375,1,/dev/ttyUSB3,c8:f0:9e:2b:e1:50,STATUS,44.32812,0.90625,48.91379
2026-04-27T14:52:12.774702,1,/dev/ttyUSB4,54:43:b2:e6:50:40,STATUS,39.77344,0.79688,49.91177
2026-04-27T14:52:12.865353,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,22.92188,0.56250,40.75000
2026-04-27T14:52:13.457890,1,/dev/ttyUSB1,c8:f0:9e:2c:10:70,STATUS,19.10156,0.46875,40.75000
2026-04-27T14:52:13.544357,1,/dev/ttyUSB3,c8:f0:9e:2b:e1:50,STATUS,42.05078,0.85156,49.38073
2026-04-27T14:52:13.864452,1,/dev/ttyUSB4,54:43:b2:e6:50:40,STATUS,19.88672,0.39844,49.91177
2026-04-27T14:52:13.905261,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,21.40430,0.48047,44.54878
2026-04-27T14:52:14.368389,1,/dev/ttyUSB1,c8:f0:9e:2c:10:70,STATUS,9.55078,0.23438,40.75000
2026-04-27T14:52:14.444740,1,/dev/ttyUSB3,c8:f0:9e:2b:e1:50,STATUS,46.05371,1.01758,45.25816
2026-04-27T14:52:14.793840,1,/dev/ttyUSB4,54:43:b2:e6:50:40,STATUS,9.94336,0.19922,49.91177
2026-04-27T14:52:14.885185,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,10.70215,0.24023,44.54878
2026-04-27T14:52:15.354966,1,/dev/ttyUSB3,c8:f0:9e:2b:e1:50,STATUS,28.37793,0.62891,45.12267
2026-04-27T14:52:15.428464,1,/dev/ttyUSB1,c8:f0:9e:2c:10:70,STATUS,67.98828,1.46582,46.38241
2026-04-27T14:52:15.764527,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,5.35107,0.12012,44.54878
2026-04-27T14:52:15.854083,1,/dev/ttyUSB4,54:43:b2:e6:50:40,STATUS,4.97168,0.09961,49.91177
2026-04-27T14:52:16.288023,1,/dev/ttyUSB1,c8:f0:9e:2c:10:70,STATUS,36.47998,0.78271,46.60699
2026-04-27T14:52:16.434568,1,/dev/ttyUSB3,c8:f0:9e:2b:e1:50,STATUS,66.42310,1.43872,46.16817
2026-04-27T14:52:16.694648,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,35.88708,0.77942,46.04338
2026-04-27T14:52:16.833636,1,/dev/ttyUSB4,54:43:b2:e6:50:40,STATUS,2.48584,0.04980,49.91177
2026-04-27T14:52:17.108401,1,/dev/ttyUSB1,c8:f0:9e:2c:10:70,STATUS,18.23999,0.39136,46.60699
2026-04-27T14:52:17.284769,1,/dev/ttyUSB3,c8:f0:9e:2b:e1:50,STATUS,33.21155,0.71936,46.16817
2026-04-27T14:52:17.874427,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,27.06354,0.58539,46.23178
2026-04-27T14:52:17.908235,1,/dev/ttyUSB1,c8:f0:9e:2c:10:70,STATUS,25.72577,0.55536,46.32278
2026-04-27T14:52:17.943938,1,/dev/ttyUSB4,54:43:b2:e6:50:40,STATUS,1.24292,0.02490,49.91177
2026-04-27T14:52:18.124515,1,/dev/ttyUSB3,c8:f0:9e:2b:e1:50,STATUS,29.46866,0.63736,46.23553
2026-04-27T14:52:18.935035,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,14.15323,0.30515,46.38194
2026-04-27T14:52:19.028576,1,/dev/ttyUSB1,c8:f0:9e:2c:10:70,STATUS,12.86288,0.27768,46.32278
2026-04-27T14:52:19.054291,1,/dev/ttyUSB4,54:43:b2:e6:50:40,STATUS,21.22984,0.45772,46.38194
2026-04-27T14:52:19.214817,1,/dev/ttyUSB3,c8:f0:9e:2b:e1:50,STATUS,25.34925,0.54754,46.29672
2026-04-27T14:52:19.828578,1,/dev/ttyUSB1,c8:f0:9e:2c:10:70,STATUS,19.10606,0.41261,46.30548
2026-04-27T14:52:19.904482,1,/dev/ttyUSB4,54:43:b2:e6:50:40,STATUS,20.16795,0.43516,46.34569
2026-04-27T14:52:19.994893,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,23.59203,0.50899,46.35031
2026-04-27T14:52:20.314761,1,/dev/ttyUSB3,c8:f0:9e:2b:e1:50,STATUS,12.67463,0.27377,46.29672
2026-04-27T14:52:20.628470,1,/dev/ttyUSB1,c8:f0:9e:2c:10:70,STATUS,39.29259,0.85051,46.19880
2026-04-27T14:52:20.884781,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,11.79602,0.25450,46.35031
2026-04-27T14:52:21.084409,1,/dev/ttyUSB4,54:43:b2:e6:50:40,STATUS,36.06758,0.77972,46.25698
2026-04-27T14:52:21.134888,1,/dev/ttyUSB3,c8:f0:9e:2b:e1:50,STATUS,24.37110,0.52675,46.26731
2026-04-27T14:52:21.518237,1,/dev/ttyUSB1,c8:f0:9e:2c:10:70,STATUS,25.54430,0.55250,46.23369
2026-04-27T14:52:21.944933,1,/dev/ttyUSB3,c8:f0:9e:2b:e1:50,STATUS,12.18555,0.26337,46.26731
2026-04-27T14:52:21.965229,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,45.59004,0.98555,46.25832
2026-04-27T14:52:22.063845,1,/dev/ttyUSB4,54:43:b2:e6:50:40,STATUS,40.82881,0.88264,46.25773
2026-04-27T14:52:22.588502,1,/dev/ttyUSB1,c8:f0:9e:2c:10:70,STATUS,18.86493,0.40794,46.24453
2026-04-27T14:52:23.004616,1,/dev/ttyUSB3,c8:f0:9e:2b:e1:50,STATUS,6.09278,0.13169,46.26731
