timestamp,run,port,mac,event_type,value,weight,ratio
2026-04-25T10:10:10.797336,1,/dev/ttyUSB2,54:43:b2:e6:50:40,INIT,55.000,1.000,
2026-04-25T10:10:10.972185,1,/dev/ttyUSB1,c8:f0:9e:2b:e1:50,INIT,71.000,1.000,
2026-04-25T10:10:12.023251,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,INIT,11.000,1.000,
2026-04-25T10:10:12.501828,1,/dev/ttyUSB3,3c:e9:0e:08:ec:80,INIT,63.000,1.000,
2026-04-25T10:10:30.805736,1,/dev/ttyUSB2,54:43:b2:e6:50:40,STATUS,27.50000,0.50000,55.00000
2026-04-25T10:10:30.971327,1,/dev/ttyUSB1,c8:f0:9e:2b:e1:50,STATUS,35.50000,0.50000,71.00000
2026-04-25T10:10:31.898588,1,/dev/ttyUSB2,54:43:b2:e6:50:40,STATUS,13.75000,0.25000,55.00000
2026-04-25T10:10:31.905223,1,/dev/ttyUSB1,c8:f0:9e:2b:e1:50,STATUS,17.75000,0.25000,71.00000
2026-04-25T10:10:32.028784,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,STATUS,5.50000,0.50000,11.00000
2026-04-25T10:10:32.510156,1,/dev/ttyUSB3,3c:e9:0e:08:ec:80,STATUS,52.12500,0.87500,59.57143
2026-04-25T10:10:32.998522,1,/dev/ttyUSB1,c8:f0:9e:2b:e1:50,STATUS,11.62500,0.37500,31.00000
2026-04-25T10:10:33.072310,1,/dev/ttyUSB2,54:43:b2:e6:50:40,STATUS,41.81250,0.68750,60.81818
2026-04-25T10:10:33.101446,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,STATUS,8.56250,0.43750,19.57143
2026-04-25T10:10:33.311519,1,/dev/ttyUSB3,3c:e9:0e:08:ec:80,STATUS,46.96875,0.78125,60.12000
2026-04-25T10:10:33.874602,1,/dev/ttyUSB2,54:43:b2:e6:50:40,STATUS,25.18750,0.56250,44.77778
2026-04-25T10:10:34.051298,1,/dev/ttyUSB1,c8:f0:9e:2b:e1:50,STATUS,18.40625,0.46875,39.26667
2026-04-25T10:10:34.074488,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,STATUS,27.76562,0.60938,45.56410
2026-04-25T10:10:34.134840,1,/dev/ttyUSB3,3c:e9:0e:08:ec:80,STATUS,23.48438,0.39062,60.12000
2026-04-25T10:10:34.827453,1,/dev/ttyUSB2,54:43:b2:e6:50:40,STATUS,33.53906,0.71094,47.17582
2026-04-25T10:10:34.873999,1,/dev/ttyUSB1,c8:f0:9e:2b:e1:50,STATUS,23.08594,0.53906,42.82609
2026-04-25T10:10:35.117498,1,/dev/ttyUSB3,3c:e9:0e:08:ec:80,STATUS,11.74219,0.19531,60.12000
2026-04-25T10:10:35.217898,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,STATUS,30.65234,0.66016,46.43195
2026-04-25T10:10:35.706526,1,/dev/ttyUSB1,c8:f0:9e:2b:e1:50,STATUS,32.74023,0.69727,46.95518
2026-04-25T10:10:35.871108,1,/dev/ttyUSB2,54:43:b2:e6:50:40,STATUS,28.31250,0.62500,45.30000
2026-04-25T10:10:35.970193,1,/dev/ttyUSB3,3c:e9:0e:08:ec:80,STATUS,22.24121,0.44629,49.83589
2026-04-25T10:10:36.040311,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,STATUS,15.32617,0.33008,46.43195
2026-04-25T10:10:36.749805,1,/dev/ttyUSB1,c8:f0:9e:2b:e1:50,STATUS,49.31006,1.04932,46.99255
2026-04-25T10:10:36.994660,1,/dev/ttyUSB2,54:43:b2:e6:50:40,STATUS,14.15625,0.31250,45.30000
2026-04-25T10:10:37.002913,1,/dev/ttyUSB3,3c:e9:0e:08:ec:80,STATUS,11.12061,0.22314,49.83589
2026-04-25T10:10:37.103612,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,STATUS,32.31812,0.68970,46.85841
2026-04-25T10:10:37.632960,1,/dev/ttyUSB1,c8:f0:9e:2b:e1:50,STATUS,37.29346,0.79248,47.05915
2026-04-25T10:10:37.907118,1,/dev/ttyUSB2,54:43:b2:e6:50:40,STATUS,7.07812,0.15625,45.30000
2026-04-25T10:10:37.925929,1,/dev/ttyUSB3,3c:e9:0e:08:ec:80,STATUS,21.71936,0.45642,47.58625
2026-04-25T10:10:38.096865,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,STATUS,38.34485,0.81921,46.80688
2026-04-25T10:10:38.485241,1,/dev/ttyUSB1,c8:f0:9e:2b:e1:50,STATUS,29.50641,0.62445,47.25179
2026-04-25T10:10:38.898870,1,/dev/ttyUSB3,3c:e9:0e:08:ec:80,STATUS,10.85968,0.22821,47.58625
2026-04-25T10:10:39.050375,1,/dev/ttyUSB2,54:43:b2:e6:50:40,STATUS,37.46469,0.79996,46.83337
2026-04-25T10:10:39.270095,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,STATUS,19.17242,0.40961,46.80688
2026-04-25T10:10:39.528569,1,/dev/ttyUSB1,c8:f0:9e:2b:e1:50,STATUS,48.50160,1.03111,47.03812
2026-04-25T10:10:39.913107,1,/dev/ttyUSB2,54:43:b2:e6:50:40,STATUS,42.98315,0.91553,46.94867
2026-04-25T10:10:40.022167,1,/dev/ttyUSB3,3c:e9:0e:08:ec:80,STATUS,5.42984,0.11411,47.58625
2026-04-25T10:10:40.203366,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,STATUS,33.79271,0.71962,46.95887
2026-04-25T10:10:40.521576,1,/dev/ttyUSB1,c8:f0:9e:2b:e1:50,STATUS,24.25080,0.51556,47.03812
2026-04-25T10:10:40.736051,1,/dev/ttyUSB2,54:43:b2:e6:50:40,STATUS,50.51332,1.07536,46.97352
2026-04-25T10:10:40.874783,1,/dev/ttyUSB3,3c:e9:0e:08:ec:80,STATUS,2.71492,0.05705,47.58625
2026-04-25T10:10:41.216490,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,STATUS,16.89635,0.35981,46.95887
2026-04-25T10:10:41.544317,1,/dev/ttyUSB1,c8:f0:9e:2b:e1:50,STATUS,37.38206,0.79546,46.99446
2026-04-25T10:10:41.737731,1,/dev/ttyUSB3,3c:e9:0e:08:ec:80,STATUS,1.35746,0.02853,47.58625
2026-04-25T10:10:41.889176,1,/dev/ttyUSB2,54:43:b2:e6:50:40,STATUS,53.75333,1.14384,46.99377
2026-04-25T10:10:42.259577,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,STATUS,8.44818,0.17991,46.95887
2026-04-25T10:10:42.426787,1,/dev/ttyUSB1,c8:f0:9e:2b:e1:50,STATUS,46.24643,0.98391,47.00264
2026-04-25T10:10:42.811002,1,/dev/ttyUSB3,3c:e9:0e:08:ec:80,STATUS,0.67873,0.01426,47.58625
2026-04-25T10:10:42.841754,1,/dev/ttyUSB2,54:43:b2:e6:50:40,STATUS,31.10075,0.66187,46.98903
2026-04-25T10:10:43.192334,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,STATUS,19.77447,0.42089,46.98259
2026-04-25T10:10:43.480505,1,/dev/ttyUSB1,c8:f0:9e:2b:e1:50,STATUS,23.46258,0.49909,47.01098
2026-04-25T10:10:43.693548,1,/dev/ttyUSB3,3c:e9:0e:08:ec:80,STATUS,0.33937,0.00713,47.58625
2026-04-25T10:10:43.724800,1,/dev/ttyUSB2,54:43:b2:e6:50:40,STATUS,37.33858,0.79449,46.99690
2026-04-25T10:10:44.266041,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,STATUS,28.55652,0.60769,46.99194
2026-04-25T10:10:44.413775,1,/dev/ttyUSB1,c8:f0:9e:2b:e1:50,STATUS,11.73129,0.24954,47.01098
2026-04-25T10:10:44.637381,1,/dev/ttyUSB2,54:43:b2:e6:50:40,STATUS,38.81320,0.82586,46.99720
2026-04-25T10:10:44.877120,1,/dev/ttyUSB3,3c:e9:0e:08:ec:80,STATUS,0.16968,0.00357,47.58625
2026-04-25T10:10:45.419343,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,STATUS,33.76970,0.71856,46.99644
2026-04-25T10:10:45.500020,1,/dev/ttyUSB2,54:43:b2:e6:50:40,STATUS,19.40660,0.41293,46.99720
2026-04-25T10:10:45.536977,1,/dev/ttyUSB1,c8:f0:9e:2b:e1:50,STATUS,5.86564,0.12477,47.01098
2026-04-25T10:10:45.790375,1,/dev/ttyUSB3,3c:e9:0e:08:ec:80,STATUS,26.67299,0.56753,46.99857
2026-04-25T10:10:46.352464,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,STATUS,16.88485,0.35928,46.99644
2026-04-25T10:10:46.413305,1,/dev/ttyUSB2,54:43:b2:e6:50:40,STATUS,12.63612,0.26885,47.00039
2026-04-25T10:10:46.439939,1,/dev/ttyUSB1,c8:f0:9e:2b:e1:50,STATUS,16.26932,0.34615,47.00080
2026-04-25T10:10:46.913517,1,/dev/ttyUSB3,3c:e9:0e:08:ec:80,STATUS,28.09698,0.59783,46.99834
2026-04-25T10:10:47.392320,1,/dev/ttyUSB1,c8:f0:9e:2b:e1:50,STATUS,8.13466,0.17307,47.00080
2026-04-25T10:10:47.475608,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,STATUS,16.57709,0.35271,46.99858
