timestamp,run,port,mac,event_type,value,weight,ratio
2026-05-01T17:32:18.599699,1,/dev/ttyUSB7,c8:f0:9e:2b:e1:50,INIT,13.000,1.000,
2026-05-01T17:32:19.440561,1,/dev/ttyUSB4,34:86:5d:fd:3a:38,INIT,50.000,1.000,
2026-05-01T17:32:19.567638,1,/dev/ttyUSB6,e0:e2:e6:ac:97:dc,INIT,35.000,1.000,
2026-05-01T17:32:19.766831,1,/dev/ttyUSB1,54:43:b2:e6:50:40,INIT,61.000,1.000,
2026-05-01T17:32:19.870868,1,/dev/ttyUSB8,c8:f0:9e:2c:10:70,INIT,66.000,1.000,
2026-05-01T17:32:19.949134,1,/dev/ttyUSB3,a0:dd:6c:03:2f:88,INIT,65.000,1.000,
2026-05-01T17:32:20.265598,1,/dev/ttyUSB5,c8:f0:9e:a1:19:70,INIT,13.000,1.000,
2026-05-01T17:32:20.663387,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,INIT,54.000,1.000,
2026-05-01T17:32:38.590341,1,/dev/ttyUSB7,c8:f0:9e:2b:e1:50,STATUS,6.50000,0.50000,13.00000
2026-05-01T17:32:39.429680,1,/dev/ttyUSB4,34:86:5d:fd:3a:38,STATUS,25.00000,0.50000,50.00000
2026-05-01T17:32:39.557700,1,/dev/ttyUSB6,e0:e2:e6:ac:97:dc,STATUS,30.00000,0.75000,40.00000
2026-05-01T17:32:39.679620,1,/dev/ttyUSB7,c8:f0:9e:2b:e1:50,STATUS,3.25000,0.25000,13.00000
2026-05-01T17:32:39.756541,1,/dev/ttyUSB1,54:43:b2:e6:50:40,STATUS,30.50000,0.50000,61.00000
2026-05-01T17:32:39.861405,1,/dev/ttyUSB8,c8:f0:9e:2c:10:70,STATUS,33.00000,0.50000,66.00000
2026-05-01T17:32:39.938541,1,/dev/ttyUSB3,a0:dd:6c:03:2f:88,STATUS,32.50000,0.50000,65.00000
2026-05-01T17:32:40.238741,1,/dev/ttyUSB4,34:86:5d:fd:3a:38,STATUS,30.62500,0.62500,49.00000
2026-05-01T17:32:40.254730,1,/dev/ttyUSB5,c8:f0:9e:a1:19:70,STATUS,40.00000,1.37500,29.09091
2026-05-01T17:32:40.615165,1,/dev/ttyUSB1,54:43:b2:e6:50:40,STATUS,15.25000,0.25000,61.00000
2026-05-01T17:32:40.653897,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,47.00000,1.18750,39.57895
2026-05-01T17:32:40.656640,1,/dev/ttyUSB6,e0:e2:e6:ac:97:dc,STATUS,15.00000,0.37500,40.00000
2026-05-01T17:32:40.689502,1,/dev/ttyUSB7,c8:f0:9e:2b:e1:50,STATUS,1.62500,0.12500,13.00000
2026-05-01T17:32:40.721069,1,/dev/ttyUSB8,c8:f0:9e:2c:10:70,STATUS,31.81250,0.56250,56.55556
2026-05-01T17:32:40.969575,1,/dev/ttyUSB3,a0:dd:6c:03:2f:88,STATUS,16.25000,0.25000,65.00000
2026-05-01T17:32:41.068753,1,/dev/ttyUSB4,34:86:5d:fd:3a:38,STATUS,15.31250,0.31250,49.00000
2026-05-01T17:32:41.294686,1,/dev/ttyUSB5,c8:f0:9e:a1:19:70,STATUS,52.43750,1.46875,35.70213
2026-05-01T17:32:41.425374,1,/dev/ttyUSB1,54:43:b2:e6:50:40,STATUS,7.62500,0.12500,61.00000
2026-05-01T17:32:41.599658,1,/dev/ttyUSB7,c8:f0:9e:2b:e1:50,STATUS,8.46875,0.21875,38.71429
2026-05-01T17:32:41.636720,1,/dev/ttyUSB6,e0:e2:e6:ac:97:dc,STATUS,27.64062,0.57812,47.81081
2026-05-01T17:32:41.777075,1,/dev/ttyUSB3,a0:dd:6c:03:2f:88,STATUS,8.12500,0.12500,65.00000
2026-05-01T17:32:41.823153,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,23.50000,0.59375,39.57895
2026-05-01T17:32:41.860718,1,/dev/ttyUSB8,c8:f0:9e:2c:10:70,STATUS,33.53906,0.63281,53.00000
2026-05-01T17:32:42.209234,1,/dev/ttyUSB4,34:86:5d:fd:3a:38,STATUS,49.68750,1.25000,39.75000
2026-05-01T17:32:42.295506,1,/dev/ttyUSB1,54:43:b2:e6:50:40,STATUS,3.81250,0.06250,61.00000
2026-05-01T17:32:42.404668,1,/dev/ttyUSB5,c8:f0:9e:a1:19:70,STATUS,26.21875,0.73438,35.70213
2026-05-01T17:32:42.546646,1,/dev/ttyUSB6,e0:e2:e6:ac:97:dc,STATUS,26.92969,0.65625,41.03571
2026-05-01T17:32:42.719907,1,/dev/ttyUSB7,c8:f0:9e:2b:e1:50,STATUS,22.91016,0.45703,50.12820
2026-05-01T17:32:42.863087,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,32.71484,0.81250,40.26442
2026-05-01T17:32:42.940541,1,/dev/ttyUSB8,c8:f0:9e:2c:10:70,STATUS,16.76953,0.31641,53.00000
2026-05-01T17:32:42.958982,1,/dev/ttyUSB3,a0:dd:6c:03:2f:88,STATUS,28.90625,0.68750,42.04546
2026-05-01T17:32:43.195281,1,/dev/ttyUSB1,54:43:b2:e6:50:40,STATUS,1.90625,0.03125,61.00000
2026-05-01T17:32:43.233696,1,/dev/ttyUSB5,c8:f0:9e:a1:19:70,STATUS,27.56250,0.71094,38.76923
2026-05-01T17:32:43.318738,1,/dev/ttyUSB4,34:86:5d:fd:3a:38,STATUS,25.79688,0.64062,40.26829
2026-05-01T17:32:43.516707,1,/dev/ttyUSB6,e0:e2:e6:ac:97:dc,STATUS,24.91992,0.55664,44.76842
2026-05-01T17:32:43.663232,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,24.74219,0.56445,43.83391
2026-05-01T17:32:43.750627,1,/dev/ttyUSB8,c8:f0:9e:2c:10:70,STATUS,20.75586,0.44043,47.12638
2026-05-01T17:32:43.859927,1,/dev/ttyUSB7,c8:f0:9e:2b:e1:50,STATUS,53.17090,1.23340,43.10926
2026-05-01T17:32:44.079225,1,/dev/ttyUSB3,a0:dd:6c:03:2f:88,STATUS,14.45312,0.34375,42.04546
2026-05-01T17:32:44.228807,1,/dev/ttyUSB4,34:86:5d:fd:3a:38,STATUS,12.89844,0.32031,40.26829
2026-05-01T17:32:44.295807,1,/dev/ttyUSB1,54:43:b2:e6:50:40,STATUS,27.53857,0.63232,43.55135
2026-05-01T17:32:44.323685,1,/dev/ttyUSB5,c8:f0:9e:a1:19:70,STATUS,13.78125,0.35547,38.76923
2026-05-01T17:32:44.456691,1,/dev/ttyUSB6,e0:e2:e6:ac:97:dc,STATUS,39.58105,0.97168,40.73467
2026-05-01T17:32:44.670582,1,/dev/ttyUSB8,c8:f0:9e:2c:10:70,STATUS,10.37793,0.22021,47.12638
2026-05-01T17:32:44.753113,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,51.36987,1.11548,46.05187
2026-05-01T17:32:44.968449,1,/dev/ttyUSB3,a0:dd:6c:03:2f:88,STATUS,32.20605,0.76782,41.94468
2026-05-01T17:32:44.969237,1,/dev/ttyUSB7,c8:f0:9e:2b:e1:50,STATUS,26.58545,0.61670,43.10926
2026-05-01T17:32:45.118745,1,/dev/ttyUSB4,34:86:5d:fd:3a:38,STATUS,6.44922,0.16016,40.26829
2026-05-01T17:32:45.143772,1,/dev/ttyUSB5,c8:f0:9e:a1:19:70,STATUS,6.89062,0.17773,38.76923
2026-05-01T17:32:45.235680,1,/dev/ttyUSB1,54:43:b2:e6:50:40,STATUS,16.99390,0.39624,42.88786
2026-05-01T17:32:45.586725,1,/dev/ttyUSB6,e0:e2:e6:ac:97:dc,STATUS,19.79053,0.48584,40.73467
2026-05-01T17:32:45.610650,1,/dev/ttyUSB8,c8:f0:9e:2c:10:70,STATUS,30.87390,0.66785,46.22903
2026-05-01T17:32:45.823101,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,25.68494,0.55774,46.05187
2026-05-01T17:32:45.978679,1,/dev/ttyUSB4,34:86:5d:fd:3a:38,STATUS,11.72156,0.27820,42.13383
2026-05-01T17:32:46.050588,1,/dev/ttyUSB7,c8:f0:9e:2b:e1:50,STATUS,28.72968,0.64227,44.73125
2026-05-01T17:32:46.059496,1,/dev/ttyUSB3,a0:dd:6c:03:2f:88,STATUS,19.54834,0.47278,41.34779
2026-05-01T17:32:46.075602,1,/dev/ttyUSB1,54:43:b2:e6:50:40,STATUS,8.49695,0.19812,42.88786
2026-05-01T17:32:46.184843,1,/dev/ttyUSB5,c8:f0:9e:a1:19:70,STATUS,33.22400,0.80634,41.20369
2026-05-01T17:32:46.577249,1,/dev/ttyUSB6,e0:e2:e6:ac:97:dc,STATUS,40.87210,0.96722,42.25711
2026-05-01T17:32:46.620635,1,/dev/ttyUSB8,c8:f0:9e:2c:10:70,STATUS,28.27942,0.61279,46.14841
2026-05-01T17:32:46.883227,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,26.98218,0.58527,46.10241
2026-05-01T17:32:46.979380,1,/dev/ttyUSB4,34:86:5d:fd:3a:38,STATUS,19.35187,0.43173,44.82378
2026-05-01T17:32:47.139824,1,/dev/ttyUSB7,c8:f0:9e:2b:e1:50,STATUS,14.36484,0.32114,44.73125
2026-05-01T17:32:47.167091,1,/dev/ttyUSB3,a0:dd:6c:03:2f:88,STATUS,9.77417,0.23639,41.34779
2026-05-01T17:32:47.225270,1,/dev/ttyUSB1,54:43:b2:e6:50:40,STATUS,4.24847,0.09906,42.88786
2026-05-01T17:32:47.323809,1,/dev/ttyUSB5,c8:f0:9e:a1:19:70,STATUS,37.04805,0.88678,41.77819
2026-05-01T17:32:47.560456,1,/dev/ttyUSB8,c8:f0:9e:2c:10:70,STATUS,14.13971,0.30640,46.14841
2026-05-01T17:32:47.747295,1,/dev/ttyUSB6,e0:e2:e6:ac:97:dc,STATUS,20.43605,0.48361,42.25711
2026-05-01T17:32:47.948744,1,/dev/ttyUSB4,34:86:5d:fd:3a:38,STATUS,35.38238,0.81982,43.15849
2026-05-01T17:32:47.997222,1,/dev/ttyUSB3,a0:dd:6c:03:2f:88,STATUS,7.01132,0.16772,41.80259
2026-05-01T17:32:48.012572,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,45.74530,1.03661,44.12989
2026-05-01T17:32:48.065242,1,/dev/ttyUSB1,54:43:b2:e6:50:40,STATUS,2.12424,0.04953,42.88786
2026-05-01T17:32:48.310228,1,/dev/ttyUSB7,c8:f0:9e:2b:e1:50,STATUS,24.47030,0.55557,44.04519
2026-05-01T17:32:48.373757,1,/dev/ttyUSB5,c8:f0:9e:a1:19:70,STATUS,18.52402,0.44339,41.77819
2026-05-01T17:32:48.400297,1,/dev/ttyUSB8,c8:f0:9e:2c:10:70,STATUS,7.06985,0.15320,46.14841
2026-05-01T17:32:48.697584,1,/dev/ttyUSB6,e0:e2:e6:ac:97:dc,STATUS,11.28014,0.26657,42.31571
2026-05-01T17:32:48.978711,1,/dev/ttyUSB4,34:86:5d:fd:3a:38,STATUS,42.69401,0.99326,42.98391
2026-05-01T17:32:49.123589,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,22.87265,0.51830,44.12989
2026-05-01T17:32:49.189659,1,/dev/ttyUSB3,a0:dd:6c:03:2f:88,STATUS,14.94199,0.34301,43.56089
2026-05-01T17:32:49.235294,1,/dev/ttyUSB1,54:43:b2:e6:50:40,STATUS,1.06212,0.02477,42.88786
2026-05-01T17:32:49.240199,1,/dev/ttyUSB8,c8:f0:9e:2c:10:70,STATUS,3.53493,0.07660,46.14841
