Timestamp,Run,Packet_Loss_Pct,True_Mean,Est_Mean,MRE_Percent,Acceptable,Avg_Traffic,Elapsed_s
2026-05-01T17:33:50.781869,1,0.1,44.625,44.62431875,0.0019019607843123777,True,71.375,90.02993726730347
2026-05-01T17:35:04.504122,2,0.1,43.875,43.855954999999994,0.043407407407407866,True,41.625,59.022390842437744
2026-05-01T17:36:19.217479,3,0.1,57.25,57.291986249999994,0.07333842794759807,True,42.0,60.02135181427002
2026-05-01T17:37:40.352807,4,0.1,48.5,48.50181,0.0037319587628863245,True,48.125,66.02032732963562
2026-05-01T17:39:16.277918,5,0.1,57.25,57.25056625,0.0009890829694313278,True,63.5,82.02884030342102
2026-05-01T17:40:52.008321,6,0.1,78.375,78.37629375,0.0017751196172239728,True,63.125,81.0269684791565
2026-05-01T17:42:47.241515,7,0.1,66.25,66.25099125,0.0014962264150946733,True,83.625,101.03453826904297
2026-05-01T17:44:04.576548,8,0.1,64.375,64.37327125,0.0034660194174748935,True,45.125,62.02019381523132
2026-05-01T17:45:48.171188,9,0.1,50.5,50.49978375,0.0007252475247540387,True,72.25,90.03019714355469
2026-05-01T17:47:37.132007,10,0.1,52.125,52.12388,0.0033285371702621662,True,77.125,95.0326018333435
2026-05-01T17:49:04.058191,11,0.1,45.625,45.624658749999995,0.0008849315068498807,True,54.75,73.02413201332092
2026-05-01T17:50:36.206812,12,0.1,68.75,68.74931624999999,0.0017545454545416885,True,59.75,77.02410054206848
2026-05-01T17:51:57.994538,13,0.1,54.625,54.6271425,0.003922196796338149,True,49.375,67.02032470703125
2026-05-01T17:53:24.012169,14,0.1,60.875,60.81306375,0.10174332648870714,True,53.0,70.0405638217926
2026-05-01T17:55:01.767775,15,0.1,61.5,61.499365,0.0016138211382109428,True,65.5,83.059246301651
2026-05-01T17:56:30.012839,16,0.1,43.25,43.245708750000006,0.009921965317918233,True,56.625,74.03221535682678
2026-05-01T17:57:48.851942,17,0.1,59.625,59.62781375,0.004719077568136506,True,46.625,64.03182291984558
2026-05-01T17:59:09.587845,18,0.1,55.375,55.375415000000004,0.0008081264108334914,True,49.0,66.02743124961853
2026-05-01T18:00:36.849787,19,0.1,65.875,65.87525624999999,0.0008823529411760995,True,55.25,73.0355224609375
2026-05-01T18:02:13.298351,20,0.1,73.125,73.12445,0.001941880341879703,True,64.625,82.0373318195343
