Timestamp,Run,Packet_Loss_Pct,True_Mean,Est_Mean,MRE_Percent,Acceptable,Avg_Traffic,Elapsed_s
2026-04-27T15:12:19.347368,1,0.2,61.75,61.7501575,0.00031983805668099873,True,25.75,44.01477646827698
2026-04-27T15:13:12.550989,2,0.2,50.75,50.74378,0.012256157635466017,True,23.5,42.02574062347412
2026-04-27T15:14:07.618673,3,0.2,74.0,74.00074,0.0011959459459462793,True,25.5,44.027790784835815
2026-04-27T15:15:02.539727,4,0.2,50.25,50.249775,0.0025572139303468946,True,25.5,44.028127908706665
2026-04-27T15:16:01.745957,5,0.2,59.5,59.49982,0.0018571428571442013,True,29.0,48.0273175239563
2026-04-27T15:17:05.303456,6,0.2,60.25,60.248502499999994,0.002485477178424962,True,34.25,52.03118824958801
2026-04-27T15:17:56.374155,7,0.2,60.5,60.499759999999995,0.0003966942148786319,True,21.75,40.02499842643738
2026-04-27T15:19:11.590251,8,0.2,60.25,60.254787500000006,0.007946058091287688,True,46.0,64.04450750350952
2026-04-27T15:20:15.784788,9,0.2,54.5,54.504537500000005,0.008325688073393832,True,34.25,53.0312762260437
2026-04-27T15:21:11.701554,10,0.2,37.5,37.499955,0.0002133333333347309,True,26.75,45.029587268829346
2026-04-27T15:22:10.616228,11,0.2,43.0,42.99987,0.0017441860465116938,True,30.5,48.031848669052124
2026-04-27T15:23:14.839738,12,0.2,63.5,63.503545,0.005582677165355586,True,34.25,53.03297829627991
2026-04-27T15:24:11.058942,13,0.2,36.75,36.753455,0.00940136054421946,True,26.5,45.0266318321228
2026-04-27T15:25:01.254670,14,0.2,51.75,51.75059,0.0017874396135241207,True,20.5,39.02404713630676
2026-04-27T15:26:00.248428,15,0.2,48.5,48.5003975,0.002685567010311993,True,28.75,46.02927041053772
2026-04-27T15:27:02.944995,16,0.2,65.25,65.24987750000001,0.0007471264367791873,True,32.75,51.032018184661865
2026-04-27T15:28:05.153269,17,0.2,49.0,48.99995,0.00012244897959445155,True,32.25,51.03310799598694
2026-04-27T15:28:50.556503,18,0.2,55.75,55.7499675,0.0001479820627826325,True,16.25,34.01638460159302
2026-04-27T15:30:35.368228,20,0.2,60.75,60.7435025,0.010695473251028882,True,37.0,55.0355110168457
