Timestamp,Run,Packet_Loss_Pct,True_Mean,Est_Mean,MRE_Percent,Acceptable,Avg_Traffic,Elapsed_s
2026-05-01T11:38:30.727893,1,0.0,56.625,56.62500875,2.42825607094038e-05,True,24.125,42.02001166343689
2026-05-01T11:39:21.951609,2,0.0,51.75,51.750018749999995,0.0002004830917858568,True,18.625,36.015376329422
2026-05-01T11:40:11.172602,3,0.0,75.625,75.6255525,0.0013322314049563951,True,16.625,35.013147830963135
2026-05-01T11:41:01.100911,4,0.0,42.25,42.249951249999995,0.0005059171597662337,True,17.875,36.01465463638306
2026-05-01T11:41:56.789660,5,0.0,54.75,54.74999875,0.00012100456620952032,True,23.25,41.01570129394531
2026-05-01T11:42:49.015407,6,0.0,44.75,44.74992125,0.00036592178771052995,True,19.375,38.01568818092346
2026-05-01T11:43:41.015097,7,0.0,53.125,53.125005,0.0005270588235311928,True,19.75,37.01425123214722
2026-05-01T11:44:33.589949,8,0.0,69.5,69.499985,0.0001438848920859956,True,20.375,39.01356267929077
2026-05-01T11:45:28.793539,9,0.0,62.875,62.87498375,2.9821073558225457e-05,True,23.125,41.01643204689026
2026-05-01T11:46:21.494680,10,0.0,48.25,48.24998,0.0003264248704686898,True,19.75,38.01759624481201
2026-05-01T11:47:15.796239,11,0.0,59.25,59.2500225,0.0003164556962025437,True,21.875,40.01265740394592
2026-05-01T11:48:10.395470,12,0.0,63.625,63.62497875,0.0003241650294691416,True,21.5,40.01404023170471
2026-05-01T11:49:05.602041,13,0.0,63.125,63.12503125,0.0001564356435647657,True,22.75,40.013137102127075
2026-05-01T11:50:01.537345,14,0.0,49.625,49.6250125,0.00010579345088297634,True,23.625,42.01288437843323
2026-05-01T11:50:53.772489,15,0.0,52.875,52.874995,0.0001182033096932358,True,19.625,38.01419234275818
2026-05-01T11:51:46.502063,16,0.0,64.125,64.12501999999999,0.00039766081871224653,True,20.625,39.01551556587219
2026-05-01T11:52:42.728540,17,0.0,62.875,62.8749225,0.00025049701789304915,True,23.125,41.01408100128174
2026-05-01T11:53:38.749357,18,0.0,60.375,60.37501,8.695652173878066e-05,True,23.125,40.01595139503479
2026-05-01T11:54:33.113480,19,0.0,71.25,71.2500775,0.000508771929826492,True,21.75,39.02305865287781
2026-05-01T11:55:26.050954,20,0.0,55.5,55.5,0.00010810810810881635,True,20.5,39.02152061462402
