timestamp,run,port,mac,event_type,value,weight,ratio
2026-04-24T12:50:16.414551,1,/dev/ttyUSB2,54:43:b2:e6:50:40,INIT,98.000,1.000,
2026-04-24T12:50:16.828948,1,/dev/ttyUSB3,c8:f0:9e:2b:e1:50,INIT,77.000,1.000,
2026-04-24T12:50:17.703676,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,INIT,21.000,1.000,
2026-04-24T12:50:18.268565,1,/dev/ttyUSB1,3c:e9:0e:08:ec:80,INIT,82.000,1.000,
2026-04-24T12:50:36.406037,1,/dev/ttyUSB2,54:43:b2:e6:50:40,STATUS,49.00000,0.50000,98.00000
2026-04-24T12:50:36.821165,1,/dev/ttyUSB3,c8:f0:9e:2b:e1:50,STATUS,38.50000,0.50000,77.00000
2026-04-24T12:50:37.335912,1,/dev/ttyUSB2,54:43:b2:e6:50:40,STATUS,43.75000,0.50000,87.50000
2026-04-24T12:50:37.697124,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,STATUS,10.50000,0.50000,21.00000
2026-04-24T12:50:37.720776,1,/dev/ttyUSB3,c8:f0:9e:2b:e1:50,STATUS,24.50000,0.50000,49.00000
2026-04-24T12:50:38.261104,1,/dev/ttyUSB1,3c:e9:0e:08:ec:80,STATUS,87.37500,1.00000,87.37500
2026-04-24T12:50:38.416098,1,/dev/ttyUSB2,54:43:b2:e6:50:40,STATUS,65.56250,0.75000,87.41666
2026-04-24T12:50:38.640857,1,/dev/ttyUSB3,c8:f0:9e:2b:e1:50,STATUS,12.25000,0.25000,49.00000
2026-04-24T12:50:38.767193,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,STATUS,17.50000,0.50000,35.00000
2026-04-24T12:50:39.200287,1,/dev/ttyUSB1,3c:e9:0e:08:ec:80,STATUS,82.59375,1.00000,82.59375
2026-04-24T12:50:39.500612,1,/dev/ttyUSB3,c8:f0:9e:2b:e1:50,STATUS,56.17188,0.87500,64.19643
2026-04-24T12:50:39.595900,1,/dev/ttyUSB2,54:43:b2:e6:50:40,STATUS,32.78125,0.37500,87.41666
2026-04-24T12:50:39.766143,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,STATUS,8.75000,0.25000,35.00000
2026-04-24T12:50:40.240230,1,/dev/ttyUSB1,3c:e9:0e:08:ec:80,STATUS,69.38281,0.93750,74.00833
2026-04-24T12:50:40.426313,1,/dev/ttyUSB2,54:43:b2:e6:50:40,STATUS,20.76562,0.31250,66.45000
2026-04-24T12:50:40.511182,1,/dev/ttyUSB3,c8:f0:9e:2b:e1:50,STATUS,89.55078,1.25000,71.64062
2026-04-24T12:50:40.677191,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,STATUS,49.15039,0.75000,65.53385
2026-04-24T12:50:41.305666,1,/dev/ttyUSB2,54:43:b2:e6:50:40,STATUS,10.38281,0.15625,66.45000
2026-04-24T12:50:41.330867,1,/dev/ttyUSB1,3c:e9:0e:08:ec:80,STATUS,39.88281,0.54688,72.92857
2026-04-24T12:50:41.631032,1,/dev/ttyUSB3,c8:f0:9e:2b:e1:50,STATUS,69.35059,1.00000,69.35059
2026-04-24T12:50:41.706968,1,/dev/ttyUSB0,c8:f0:9e:2c:10:70,STATUS,44.51660,0.64844,68.65211
