timestamp,run,port,mac,event_type,value,weight,ratio
2026-05-01T13:43:42.497864,1,/dev/ttyUSB7,c8:f0:9e:2b:e1:50,INIT,99.000,1.000,
2026-05-01T13:43:42.546134,1,/dev/ttyUSB5,c8:f0:9e:a1:19:70,INIT,25.000,1.000,
2026-05-01T13:43:42.649207,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,INIT,93.000,1.000,
2026-05-01T13:43:43.230131,1,/dev/ttyUSB4,34:86:5d:fd:3a:38,INIT,60.000,1.000,
2026-05-01T13:43:43.995122,1,/dev/ttyUSB6,e0:e2:e6:ac:97:dc,INIT,97.000,1.000,
2026-05-01T13:43:44.001406,1,/dev/ttyUSB3,a0:dd:6c:03:2f:88,INIT,90.000,1.000,
2026-05-01T13:43:44.118107,1,/dev/ttyUSB8,c8:f0:9e:2c:10:70,INIT,60.000,1.000,
2026-05-01T13:43:44.612323,1,/dev/ttyUSB1,54:43:b2:e6:50:40,INIT,53.000,1.000,
2026-05-01T13:44:02.488358,1,/dev/ttyUSB7,c8:f0:9e:2b:e1:50,STATUS,49.50000,0.50000,99.00000
2026-05-01T13:44:02.536449,1,/dev/ttyUSB5,c8:f0:9e:a1:19:70,STATUS,12.50000,0.50000,25.00000
2026-05-01T13:44:02.639764,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,46.50000,0.50000,93.00000
2026-05-01T13:44:03.218383,1,/dev/ttyUSB4,34:86:5d:fd:3a:38,STATUS,36.25000,0.75000,48.33333
2026-05-01T13:44:03.345403,1,/dev/ttyUSB5,c8:f0:9e:a1:19:70,STATUS,6.25000,0.25000,25.00000
2026-05-01T13:44:03.438142,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,23.25000,0.25000,93.00000
2026-05-01T13:44:03.487713,1,/dev/ttyUSB7,c8:f0:9e:2b:e1:50,STATUS,27.87500,0.37500,74.33334
2026-05-01T13:44:03.983399,1,/dev/ttyUSB6,e0:e2:e6:ac:97:dc,STATUS,48.50000,0.50000,97.00000
2026-05-01T13:44:03.990523,1,/dev/ttyUSB3,a0:dd:6c:03:2f:88,STATUS,68.25000,0.75000,91.00000
2026-05-01T13:44:04.067579,1,/dev/ttyUSB4,34:86:5d:fd:3a:38,STATUS,18.12500,0.37500,48.33333
2026-05-01T13:44:04.108058,1,/dev/ttyUSB8,c8:f0:9e:2c:10:70,STATUS,54.75000,0.75000,73.00000
2026-05-01T13:44:04.255973,1,/dev/ttyUSB5,c8:f0:9e:a1:19:70,STATUS,12.18750,0.31250,39.00000
2026-05-01T13:44:04.409146,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,25.56250,0.31250,81.80000
2026-05-01T13:44:04.602686,1,/dev/ttyUSB1,54:43:b2:e6:50:40,STATUS,44.62500,0.87500,51.00000
2026-05-01T13:44:04.647021,1,/dev/ttyUSB7,c8:f0:9e:2b:e1:50,STATUS,20.03125,0.34375,58.27273
2026-05-01T13:44:04.834329,1,/dev/ttyUSB6,e0:e2:e6:ac:97:dc,STATUS,58.37500,0.62500,93.40000
2026-05-01T13:44:05.118808,1,/dev/ttyUSB8,c8:f0:9e:2c:10:70,STATUS,27.37500,0.37500,73.00000
2026-05-01T13:44:05.145403,1,/dev/ttyUSB5,c8:f0:9e:a1:19:70,STATUS,32.56250,0.50000,65.12500
2026-05-01T13:44:05.170066,1,/dev/ttyUSB3,a0:dd:6c:03:2f:88,STATUS,34.12500,0.37500,91.00000
2026-05-01T13:44:05.247309,1,/dev/ttyUSB4,34:86:5d:fd:3a:38,STATUS,9.06250,0.18750,48.33333
2026-05-01T13:44:05.248654,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,35.09375,0.59375,59.10526
2026-05-01T13:44:05.507779,1,/dev/ttyUSB7,c8:f0:9e:2b:e1:50,STATUS,55.48438,0.73438,75.55319
2026-05-01T13:44:05.542179,1,/dev/ttyUSB1,54:43:b2:e6:50:40,STATUS,56.92188,0.92188,61.74576
2026-05-01T13:44:05.975499,1,/dev/ttyUSB5,c8:f0:9e:a1:19:70,STATUS,16.28125,0.25000,65.12500
2026-05-01T13:44:06.014061,1,/dev/ttyUSB6,e0:e2:e6:ac:97:dc,STATUS,70.32031,0.99219,70.87402
2026-05-01T13:44:06.018271,1,/dev/ttyUSB8,c8:f0:9e:2c:10:70,STATUS,13.68750,0.18750,73.00000
2026-05-01T13:44:06.349498,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,24.39062,0.39062,62.44000
2026-05-01T13:44:06.349671,1,/dev/ttyUSB3,a0:dd:6c:03:2f:88,STATUS,44.80469,0.55469,80.77465
2026-05-01T13:44:06.367476,1,/dev/ttyUSB4,34:86:5d:fd:3a:38,STATUS,39.69141,0.58984,67.29139
2026-05-01T13:44:06.402524,1,/dev/ttyUSB1,54:43:b2:e6:50:40,STATUS,28.46094,0.46094,61.74576
2026-05-01T13:44:06.617958,1,/dev/ttyUSB7,c8:f0:9e:2b:e1:50,STATUS,27.74219,0.36719,75.55319
2026-05-01T13:44:06.993412,1,/dev/ttyUSB6,e0:e2:e6:ac:97:dc,STATUS,35.16016,0.49609,70.87402
2026-05-01T13:44:07.145337,1,/dev/ttyUSB5,c8:f0:9e:a1:19:70,STATUS,30.54297,0.40234,75.91262
2026-05-01T13:44:07.158732,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,12.19531,0.19531,62.44000
2026-05-01T13:44:07.187917,1,/dev/ttyUSB8,c8:f0:9e:2c:10:70,STATUS,32.91016,0.47266,69.62810
2026-05-01T13:44:07.269978,1,/dev/ttyUSB3,a0:dd:6c:03:2f:88,STATUS,38.85742,0.51367,75.64639
2026-05-01T13:44:07.421777,1,/dev/ttyUSB1,54:43:b2:e6:50:40,STATUS,14.23047,0.23047,61.74576
2026-05-01T13:44:07.487846,1,/dev/ttyUSB4,34:86:5d:fd:3a:38,STATUS,51.65625,0.77344,66.78788
2026-05-01T13:44:07.617965,1,/dev/ttyUSB7,c8:f0:9e:2b:e1:50,STATUS,39.39746,0.53809,73.21779
2026-05-01T13:44:08.023417,1,/dev/ttyUSB6,e0:e2:e6:ac:97:dc,STATUS,32.85156,0.44922,73.13043
2026-05-01T13:44:08.038849,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,31.92578,0.48438,65.91129
2026-05-01T13:44:08.044345,1,/dev/ttyUSB5,c8:f0:9e:a1:19:70,STATUS,15.27148,0.20117,75.91262
2026-05-01T13:44:08.179635,1,/dev/ttyUSB3,a0:dd:6c:03:2f:88,STATUS,26.54395,0.37207,71.34121
2026-05-01T13:44:08.367378,1,/dev/ttyUSB8,c8:f0:9e:2c:10:70,STATUS,36.15381,0.50537,71.53913
2026-05-01T13:44:08.501795,1,/dev/ttyUSB1,54:43:b2:e6:50:40,STATUS,23.54102,0.33984,69.27012
2026-05-01T13:44:08.557363,1,/dev/ttyUSB4,34:86:5d:fd:3a:38,STATUS,41.79102,0.62891,66.45031
2026-05-01T13:44:08.587957,1,/dev/ttyUSB7,c8:f0:9e:2b:e1:50,STATUS,19.69873,0.26904,73.21779
2026-05-01T13:44:08.978824,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,46.70776,0.69116,67.57859
2026-05-01T13:44:08.979676,1,/dev/ttyUSB3,a0:dd:6c:03:2f:88,STATUS,13.27197,0.18604,71.34121
2026-05-01T13:44:09.178221,1,/dev/ttyUSB8,c8:f0:9e:2c:10:70,STATUS,29.84741,0.42261,70.62681
2026-05-01T13:44:09.193534,1,/dev/ttyUSB6,e0:e2:e6:ac:97:dc,STATUS,16.42578,0.22461,73.13043
2026-05-01T13:44:09.194431,1,/dev/ttyUSB5,c8:f0:9e:a1:19:70,STATUS,20.90771,0.28662,72.94549
2026-05-01T13:44:09.507463,1,/dev/ttyUSB4,34:86:5d:fd:3a:38,STATUS,44.24939,0.66003,67.04106
2026-05-01T13:44:09.522284,1,/dev/ttyUSB1,54:43:b2:e6:50:40,STATUS,11.77051,0.16992,69.27012
2026-05-01T13:44:09.588141,1,/dev/ttyUSB7,c8:f0:9e:2b:e1:50,STATUS,16.48535,0.22754,72.45065
2026-05-01T13:44:09.859825,1,/dev/ttyUSB3,a0:dd:6c:03:2f:88,STATUS,27.44495,0.38928,70.50141
2026-05-01T13:44:09.878677,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,23.35388,0.34558,67.57859
2026-05-01T13:44:10.048252,1,/dev/ttyUSB8,c8:f0:9e:2c:10:70,STATUS,45.26129,0.65363,69.24652
2026-05-01T13:44:10.155444,1,/dev/ttyUSB5,c8:f0:9e:a1:19:70,STATUS,10.45386,0.14331,72.94549
2026-05-01T13:44:10.174086,1,/dev/ttyUSB6,e0:e2:e6:ac:97:dc,STATUS,42.52048,0.61191,69.48836
2026-05-01T13:44:10.307078,1,/dev/ttyUSB4,34:86:5d:fd:3a:38,STATUS,41.07410,0.59631,68.88004
2026-05-01T13:44:10.391900,1,/dev/ttyUSB1,54:43:b2:e6:50:40,STATUS,14.12793,0.19873,71.09091
2026-05-01T13:44:10.687992,1,/dev/ttyUSB7,c8:f0:9e:2b:e1:50,STATUS,8.24268,0.11377,72.45065
2026-05-01T13:44:10.880185,1,/dev/ttyUSB3,a0:dd:6c:03:2f:88,STATUS,13.72247,0.19464,70.50141
2026-05-01T13:44:10.958648,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,18.74091,0.27216,68.86095
2026-05-01T13:44:11.033702,1,/dev/ttyUSB6,e0:e2:e6:ac:97:dc,STATUS,21.26024,0.30595,69.48836
2026-05-01T13:44:11.055343,1,/dev/ttyUSB5,c8:f0:9e:a1:19:70,STATUS,12.08817,0.16898,71.53783
2026-05-01T13:44:11.088129,1,/dev/ttyUSB8,c8:f0:9e:2c:10:70,STATUS,43.89088,0.63277,69.36345
2026-05-01T13:44:11.277584,1,/dev/ttyUSB4,34:86:5d:fd:3a:38,STATUS,20.53705,0.29816,68.88004
2026-05-01T13:44:11.472161,1,/dev/ttyUSB1,54:43:b2:e6:50:40,STATUS,21.81542,0.30923,70.54825
2026-05-01T13:44:11.687625,1,/dev/ttyUSB7,c8:f0:9e:2b:e1:50,STATUS,4.12134,0.05688,72.45065
2026-05-01T13:44:11.690227,1,/dev/ttyUSB3,a0:dd:6c:03:2f:88,STATUS,14.96599,0.21025,71.18158
2026-05-01T13:44:12.009126,1,/dev/ttyUSB2,3c:e9:0e:08:ec:80,STATUS,19.63898,0.28516,68.87093
