Timestamp,Run,Packet_Loss_Pct,True_Mean,Est_Mean,MRE_Percent,Acceptable,Avg_Traffic,Elapsed_s
2026-04-25T10:49:34.129343,1,0.15,46.75,44.845592499999995,4.073598930481286,True,17.25,36.01719117164612
2026-04-25T10:50:20.287308,2,0.15,74.25,73.5821775,0.899424242424247,True,16.5,35.01914668083191
2026-04-25T10:51:06.695959,3,0.15,54.25,53.233195,1.8742949308755756,True,17.0,35.01490783691406
2026-04-25T10:51:51.965529,4,0.15,46.25,48.5164525,4.900437837837841,True,15.5,33.01607131958008
2026-04-25T10:52:39.980119,5,0.15,58.75,63.38822,7.894842553191488,False,18.75,37.01914715766907
2026-04-25T10:53:29.054489,6,0.15,75.25,75.14339749999999,0.1416644518272439,True,19.5,38.0214307308197
2026-04-25T10:54:15.629841,7,0.15,39.75,39.3649675,0.9686352201257847,True,17.25,35.01896834373474
2026-04-25T10:55:01.998852,8,0.15,40.0,39.97427,0.06432500000000285,True,17.25,35.01858115196228
2026-04-25T10:55:52.564297,9,0.15,60.75,59.3669775,2.276580246913579,True,21.25,39.02200222015381
2026-04-25T10:56:41.724169,10,0.15,55.75,56.83913,1.9535964125560519,True,19.75,38.02083611488342
2026-04-25T10:57:29.288310,11,0.15,71.5,71.246915,0.35396503496503307,True,17.75,36.02078032493591
2026-04-25T10:58:14.500515,12,0.15,55.5,51.805235,6.657234234234231,False,15.75,34.01639270782471
2026-04-25T10:59:05.059968,13,0.15,37.75,39.405834999999996,4.386317880794706,True,21.0,39.0177116394043
2026-04-25T10:59:53.824298,14,0.15,55.0,53.6625375,2.4317500000000014,True,18.75,36.01590347290039
2026-04-25T11:00:47.387989,15,0.15,45.25,55.2998675,22.209651933701654,False,24.75,42.02142882347107
2026-04-25T11:01:37.458426,16,0.15,51.5,49.815740000000005,3.270407766990291,True,20.5,39.02232837677002
2026-04-25T11:02:26.104891,17,0.15,59.25,60.2121825,1.6239367088607577,True,19.0,37.01748490333557
2026-04-25T11:03:16.325331,18,0.15,53.0,52.8599175,0.2643066037735851,True,20.5,39.01546359062195
2026-04-25T11:04:08.647707,19,0.15,58.0,56.5217725,2.5486681034482777,True,22.0,41.020299673080444
2026-04-25T11:04:59.364765,20,0.15,50.5,49.0423575,2.886420792079205,True,21.25,39.016106843948364
